name,code,symbolCode,tradePrice,change,changePrice,changeRate,accTradeVolume,accTradePrice,marketCap,foreignRatio
큐브앤컴퍼니,KR7043090000,A043090,2530.0,FALL,45.0,-0.0174757282,910920,2378842685,82453491890.0,1.240
서린바이오,KR7038070009,A038070,22300.0,FALL,400.0,-0.0176211454,229133,5231966100,185105074800.0,1.240
케이티알파,KR7036030005,A036030,11050.0,FALL,200.0,-0.0177777778,160147,1758183250,541663077150.0,0.950
뉴지랩파마,KR7214870008,A214870,10950.0,FALL,200.0,-0.0179372197,66154,726526450,333235623150.0,0.470
바른손,KR7018700005,A018700,2855.0,FALL,55.0,-0.0189003436,70059,200594235,84141095385.0,0.000
흥구석유,KR7024060006,A024060,7960.0,FALL,180.0,-0.0221130221,137715,1090743670,119400000000.0,0.650
CJ프레시웨이,KR7051500007,A051500,30800.0,FALL,700.0,-0.0222222222,48646,1503059400,365644848800.0,16.280
중앙에너비스,KR7000440008,A000440,17000.0,FALL,450.0,-0.0257879656,27127,457474750,105861210000.0,0.320
더블유에스아이,KR7299170001,A299170,3255.0,FALL,90.0,-0.0269058296,81308,264590560,95169569565.0,0.770
소프트센우,KR7032681009,A032685,37950.0,FALL,1050.0,-0.0269230769,698,26425850,5421423150.0,0.550
YW,KR7051390003,A051390,4860.0,FALL,135.0,-0.027027027,23666,115021500,55187088480.0,2.230
와이오엠,KR7066430000,A066430,2915.0,FALL,85.0,-0.0283333333,108435,316583295,46219470440.0,9.500
자안코스메틱,KR7219550001,A219550,5570.0,FALL,200.0,-0.0346620451,75395,423446370,44464118020.0,0.240
SDN,KR7099220006,A099220,3405.0,FALL,170.0,-0.0475524476,1850344,6379979395,164048521170.0,1.390
골드퍼시픽,KR7038530002,A038530,1575.0,FALL,100.0,-0.0597014925,3098625,4966399530,125032230225.0,1.350
오하임아이엔티,KR7309930006,A309930,6270.0,FALL,460.0,-0.0683506686,1742946,11213644880,128583222570.0,0.200
브랜드엑스코퍼레이션,KR7337930002,A337930,13150.0,FALL,150.0,-0.0112781955,77473,1010682350,259513027650.0,0.800
이상네트웍스,KR7080010002,A080010,8220.0,FALL,160.0,-0.0190930788,8524,70184700,74103300000.0,2.440
사람인에이치알,KR7143240000,A143240,50800.0,FALL,1600.0,-0.0305343511,14821,752005800,592290560400.0,31.280
알엔투테크놀로지,KR7148250004,A148250,15350.0,FALL,200.0,-0.0128617363,11854,180735850,113383097350.0,2.850
THE MIDONG,KR7161570007,A161570,1805.0,FALL,25.0,-0.0136612022,61213,110107245,28127008150.0,2.880
빅솔론,KR7093190007,A093190,5990.0,FALL,90.0,-0.0148026316,6765,40744870,115241040950.0,11.370
앱코,KR7129890000,A129890,22600.0,FALL,400.0,-0.0173913043,24888,563589800,222236693200.0,6.450
코텍,KR7052330008,A052330,10800.0,FALL,200.0,-0.0181818182,7965,86153150,168205161600.0,22.440
데이타솔루션,KR7263800005,A263800,6850.0,FALL,150.0,-0.0214285714,23217,159241670,109857423000.0,0.840
토비스,KR7051360006,A051360,8200.0,FALL,180.0,-0.0214797136,44582,365089090,137079875600.0,4.160
바이오스마트,KR7038460002,A038460,8170.0,FALL,180.0,-0.0215568862,241230,1983789090,164117326000.0,1.520
이씨에스,KR7067010009,A067010,8270.0,FALL,250.0,-0.029342723,567376,4725098800,101671380000.0,1.530
대륙제관,KR7004780003,A004780,6790.0,FALL,70.0,-0.0102040816,100413,676172050,107982721210.0,4.870
진바이오텍,KR7086060001,A086060,6780.0,FALL,70.0,-0.0102189781,57633,389620890,58379779860.0,2.930
엔케이맥스,KR7182400002,A182400,14500.0,FALL,150.0,-0.0102389078,101018,1453012850,510254347500.0,6.510
휴온스글로벌,KR7084110006,A084110,67400.0,FALL,700.0,-0.0102790015,38863,2620038200,810841478600.0,9.610
케이엔더블유,KR7105330005,A105330,9560.0,FALL,100.0,-0.0103519669,9553,91426980,116014251920.0,1.010
이수앱지스,KR7086890001,A086890,14300.0,FALL,150.0,-0.0103806228,176228,2529934250,474512152400.0,0.540
프레스티지바이오로직스,KR7334970001,A334970,14200.0,FALL,150.0,-0.0104529617,90055,1270157350,670330723800.0,21.500
바이오솔루션,KR7086820008,A086820,28350.0,FALL,300.0,-0.0104712042,16033,455868650,229391927100.0,2.570
해성티피씨,KR7059270009,A059270,18800.0,FALL,200.0,-0.0105263158,1597,29998050,87044000000.0,0.220
제놀루션,KR7225220003,A225220,18600.0,FALL,200.0,-0.0106382979,111538,2087340100,177949548000.0,0.000
대호특수강,KR7021040001,A021040,926.0,FALL,10.0,-0.0106837607,115355,106498724,67702476876.0,2.930
국순당,KR7043650001,A043650,8310.0,FALL,90.0,-0.0107142857,16018,132840020,148402506240.0,1.140
안국약품,KR7001540004,A001540,13750.0,FALL,150.0,-0.0107913669,11087,152536850,179333275000.0,4.010
우진비앤지,KR7018620005,A018620,2750.0,FALL,30.0,-0.0107913669,58894,160585915,79445555750.0,3.410
대성파인텍,KR7104040001,A104040,2720.0,FALL,30.0,-0.0109090909,145807,396437130,85139484320.0,0.780
인바디,KR7041830001,A041830,31500.0,FALL,350.0,-0.010989011,25312,794253750,431039133000.0,29.970
그리티,KR7204020002,A204020,4045.0,FALL,45.0,-0.011002445,46548,187918575,81496354350.0,8.930
티엘비,KR7356860007,A356860,40400.0,FALL,450.0,-0.0110159119,15728,632645750,198619126000.0,0.000
제룡산업,KR7147830004,A147830,8020.0,FALL,90.0,-0.0110974106,25559,204153290,80200000000.0,1.250
국영지앤엠,KR7006050009,A006050,3105.0,FALL,35.0,-0.0111464968,2524607,7916487365,108349729515.0,4.720
대유에이피,KR7290120005,A290120,7920.0,FALL,90.0,-0.0112359551,14305,112527200,90062691840.0,2.350
제이시스메디칼,KR7287410005,A287410,7010.0,FALL,80.0,-0.0112834979,481671,3362299100,495147648720.0,0.660
브이티지엠피,KR7018290007,A018290,8750.0,FALL,100.0,-0.011299435,94755,831438660,301734063750.0,4.280
에스엠코어,KR7007820004,A007820,7850.0,FALL,90.0,-0.0113350126,41601,326534230,157266476100.0,2.860
에스엔유,KR7080000003,A080000,4305.0,FALL,50.0,-0.0114810563,121224,519391875,147759955350.0,2.110
티피씨글로벌,KR7130740004,A130740,4735.0,FALL,55.0,-0.0114822547,70987,333917375,53395075065.0,0.390
우양,KR7103840005,A103840,5940.0,FALL,70.0,-0.0116472546,86440,511960400,84692520000.0,0.570
하이즈항공,KR7221840002,A221840,5930.0,FALL,70.0,-0.0116666667,38421,226475050,104938270310.0,3.600
유라테크,KR7048430003,A048430,12400.0,FALL,150.0,-0.0119521912,23988,294826500,142848000000.0,1.080
신신제약,KR7002800001,A002800,8220.0,FALL,100.0,-0.0120192308,57653,473036050,124701510000.0,1.960
포스코엠텍,KR7009520008,A009520,9030.0,FALL,110.0,-0.0120350109,467492,4215936700,376033608090.0,2.130
펩트론,KR7087010005,A087010,12300.0,FALL,150.0,-0.0120481928,38430,470796150,253710291900.0,2.710
아이엘사이언스,KR7307180000,A307180,3690.0,FALL,45.0,-0.0120481928,62775,230172745,78309264870.0,2.580
우리산업홀딩스,KR7072470008,A072470,5700.0,FALL,70.0,-0.0121317158,8407,47809230,107657843700.0,0.990
KPX생명과학,KR7114450000,A114450,9730.0,FALL,120.0,-0.0121827411,108732,1058679300,145950000000.0,0.240
하림,KR7136480001,A136480,3215.0,FALL,40.0,-0.0122887865,439964,1415714920,341464191930.0,2.030
진성티이씨,KR7036890002,A036890,12050.0,FALL,150.0,-0.012295082,91978,1107547600,270911329400.0,4.540
삼보산업,KR7009620006,A009620,1980.0,FALL,25.0,-0.0124688279,584761,1144219910,75422647080.0,0.570
모베이스전자,KR7012860003,A012860,2375.0,FALL,30.0,-0.0124740125,220130,519044305,135264705000.0,0.400
아이쓰리시스템,KR7214430001,A214430,19700.0,FALL,250.0,-0.0125313283,22067,433381950,140003172000.0,1.690
휴온스,KR7243070000,A243070,62700.0,FALL,800.0,-0.0125984252,25133,1578134400,680901371700.0,20.650
경남스틸,KR7039240007,A039240,3900.0,FALL,50.0,-0.0126582278,90463,350892340,97500000000.0,0.870
서호전기,KR7065710006,A065710,23350.0,FALL,300.0,-0.0126849894,6396,148214550,120252500000.0,2.380
메디톡스,KR7086900008,A086900,231800.0,FALL,3000.0,-0.0127768313,32781,7628779100,1449766211200.0,14.140
고려제약,KR7014570006,A014570,11500.0,FALL,150.0,-0.0128755365,28733,330404150,126500000000.0,5.830
오스템임플란트,KR7048260004,A048260,114700.0,FALL,1500.0,-0.012908778,50778,5820329100,1638571739900.0,42.430
상신전자,KR7263810004,A263810,4885.0,FALL,65.0,-0.0131313131,30294,146350175,69585447430.0,2.080
대한광통신,KR7010170009,A010170,3745.0,FALL,50.0,-0.0131752306,1207156,4509148920,276162385625.0,2.530
흥국에프엔비,KR7189980006,A189980,4110.0,FALL,55.0,-0.0132052821,330554,1355306180,157771091970.0,0.420
아스타,KR7246720007,A246720,5910.0,FALL,80.0,-0.0133555927,43144,254145320,67920810930.0,1.000
앤디포스,KR7238090005,A238090,11050.0,FALL,150.0,-0.0133928571,113348,1257677250,265621248100.0,0.460
원바이오젠,KR7307280008,A307280,2195.0,FALL,30.0,-0.0134831461,124764,274121435,76248957370.0,0.320
알리코제약,KR7260660006,A260660,9480.0,FALL,130.0,-0.0135275754,42917,406152930,145300159080.0,1.620
일승,KR7333430007,A333430,3280.0,FALL,45.0,-0.0135338346,11409,37342400,100783730160.0,0.160
대모,KR7317850006,A317850,6540.0,FALL,90.0,-0.0135746606,65724,424233410,54441706800.0,2.080
비씨월드제약,KR7200780005,A200780,18100.0,FALL,250.0,-0.0136239782,35691,642067750,160952150400.0,1.240
인터엠,KR7017250002,A017250,1805.0,FALL,25.0,-0.0136612022,22294,39865710,37987067935.0,0.000
진로발효,KR7018120006,A018120,32450.0,FALL,450.0,-0.0136778116,286,9295600,214855344000.0,10.510
팜스빌,KR7318010006,A318010,10800.0,FALL,150.0,-0.0136986301,5928,63624700,85636850400.0,0.440
에코플라스틱,KR7038110003,A038110,3950.0,FALL,55.0,-0.013732834,582340,2263660890,101394011500.0,0.520
제일전기공업,KR7199820002,A199820,21500.0,FALL,300.0,-0.0137614679,18553,399114950,238865000000.0,0.110
비엠티,KR7086670007,A086670,14250.0,FALL,200.0,-0.0138408304,49553,705414000,116088038250.0,0.220
신진에스엠,KR7138070008,A138070,10600.0,FALL,150.0,-0.0139534884,18283,193344950,95105139800.0,2.360
시너지이노베이션,KR7048870000,A048870,5630.0,FALL,80.0,-0.0140105079,706311,3949454400,426650492450.0,13.410
경동제약,KR7011040003,A011040,10450.0,FALL,150.0,-0.0141509434,81906,851419250,321533604700.0,6.540
RFHIC,KR7218410009,A218410,38050.0,FALL,550.0,-0.0142487047,62765,2390091700,907401941000.0,11.490
서암기계공업,KR7100660000,A100660,6210.0,FALL,90.0,-0.0142857143,26189,162337640,78246000000.0,0.850
SG&G,KR7040610008,A040610,3090.0,FALL,45.0,-0.014354067,126476,389473425,105329435640.0,1.350
성창오토텍,KR7080470008,A080470,10250.0,FALL,150.0,-0.0144230769,63042,641835050,74825000000.0,3.540
인산가,KR7277410007,A277410,2385.0,FALL,35.0,-0.0144628099,84772,202579675,75994206615.0,1.630
레이,KR7228670006,A228670,30650.0,FALL,450.0,-0.0144694534,49517,1510124300,407845267100.0,15.650
엔시스,KR7333620003,A333620,20400.0,FALL,300.0,-0.0144927536,47295,960857900,215349417600.0,0.200
삼양옵틱스,KR7225190008,A225190,10050.0,FALL,150.0,-0.0147058824,9203,92683850,101593440000.0,1.310
파라텍,KR7033540006,A033540,3330.0,FALL,50.0,-0.0147928994,325664,1086710120,141389219250.0,0.280
대한약품,KR7023910003,A023910,33150.0,FALL,500.0,-0.014858841,5995,198668900,198900000000.0,17.190
우리산업,KR7215360009,A215360,23050.0,FALL,350.0,-0.014957265,26055,600784400,210496357150.0,3.870
위지트,KR7036090009,A036090,1315.0,FALL,20.0,-0.0149812734,296402,389383065,118654271275.0,2.040
유진로봇,KR7056080005,A056080,3930.0,FALL,60.0,-0.015037594,52171,205382365,147422757360.0,13.440
한국파마,KR7032300006,A032300,52300.0,FALL,800.0,-0.0150659134,79281,4143304300,570420462300.0,0.150
위닉스,KR7044340008,A044340,22700.0,FALL,350.0,-0.0151843818,239041,5477690100,405726747500.0,1.720
풍국주정,KR7023900004,A023900,19250.0,FALL,300.0,-0.0153452685,10007,193658250,242550000000.0,1.290
신일제약,KR7012790002,A012790,15950.0,FALL,250.0,-0.0154320988,44647,708613200,178914116700.0,0.810
제일테크노스,KR7038010005,A038010,6990.0,FALL,110.0,-0.0154929577,23071,161477420,62910000000.0,2.660
풍강,KR7093380004,A093380,5080.0,FALL,80.0,-0.015503876,49550,251160550,50186910040.0,7.190
디이엔티,KR7079810008,A079810,6950.0,FALL,110.0,-0.0155807365,34606,239691860,90606170050.0,1.480
서산,KR7079650008,A079650,3140.0,FALL,50.0,-0.0156739812,29048,90227160,62800000000.0,3.410
대호특수강우,KR7021041009,A021045,1550.0,FALL,25.0,-0.0158730159,12659,19716040,6575822300.0,1.640
이즈미디어,KR7181340001,A181340,21400.0,FALL,350.0,-0.016091954,40797,859714300,152049140000.0,0.660
국일신동,KR7060480001,A060480,4870.0,FALL,80.0,-0.0161616162,27816,135440735,54008300000.0,4.280
유에스티,KR7263770000,A263770,6060.0,FALL,100.0,-0.0162337662,47174,285364610,143623042320.0,0.620
엔지켐생명과학,KR7183490002,A183490,90700.0,FALL,1500.0,-0.0162689805,38791,3513868500,755652991500.0,8.730
티앤엘,KR7340570001,A340570,39300.0,FALL,650.0,-0.0162703379,14256,561187800,159715200000.0,0.890
삼현철강,KR7017480005,A017480,7200.0,FALL,120.0,-0.0163934426,41329,296857020,113060808000.0,1.830
듀오백,KR7073190001,A073190,4190.0,FALL,70.0,-0.0164319249,151123,626520315,50146087600.0,2.830
한독크린텍,KR7256150004,A256150,14950.0,FALL,250.0,-0.0164473684,16023,239993950,125475350000.0,2.830
로보스타,KR7090360009,A090360,26700.0,FALL,450.0,-0.0165745856,31696,848463950,260325000000.0,2.260
티에스아이,KR7277880001,A277880,9410.0,FALL,160.0,-0.0167189133,41822,393449160,174407104300.0,0.260
오스테오닉,KR7226400000,A226400,4700.0,FALL,80.0,-0.0167364017,82014,384623765,78833353800.0,2.510
우림기계,KR7101170009,A101170,5250.0,FALL,90.0,-0.0168539326,114944,600985240,70875000000.0,2.070
서진오토모티브,KR7122690001,A122690,2885.0,FALL,50.0,-0.0170357751,50268,143859420,56376494710.0,2.450
코오롱생명과학,KR7102940004,A102940,28800.0,FALL,500.0,-0.0170648464,20638,596359650,328675852800.0,1.920
이노메트리,KR7302430004,A302430,17100.0,FALL,300.0,-0.0172413793,21470,366858450,167144565600.0,0.220
영신금속,KR7007530009,A007530,3120.0,FALL,55.0,-0.0173228346,28556,88932120,59824290240.0,2.120
세경하이테크,KR7148150006,A148150,22550.0,FALL,400.0,-0.0174291939,46386,1047853250,264827200000.0,0.740
서남,KR7294630009,A294630,4075.0,FALL,75.0,-0.0180722892,71219,290245085,84071977000.0,4.370
코렌텍,KR7104540000,A104540,16100.0,FALL,300.0,-0.0182926829,12586,202687800,187513190200.0,1.300
태양,KR7053620001,A053620,10650.0,FALL,200.0,-0.0184331797,3401,36224050,91590000000.0,1.200
멕아이씨에스,KR7058110008,A058110,13300.0,FALL,250.0,-0.0184501845,100517,1341778200,213472049000.0,5.840
TPC,KR7048770002,A048770,4775.0,FALL,90.0,-0.0184994861,85058,406679315,70543806300.0,3.320
유틸렉스,KR7263050007,A263050,31700.0,FALL,600.0,-0.0185758514,52594,1665990450,488972468300.0,25.910
동양에스텍,KR7060380003,A060380,3960.0,FALL,75.0,-0.0185873606,84671,334672795,78012000000.0,0.540
지엔코,KR7065060006,A065060,1045.0,FALL,20.0,-0.0187793427,506010,528606935,102418405980.0,2.010
에스씨엠생명과학,KR7298060005,A298060,31100.0,FALL,600.0,-0.0189274448,11373,353989600,371399838700.0,8.030
일신바이오,KR7068330000,A068330,6170.0,FALL,120.0,-0.0190779014,323682,2001096670,272813583800.0,1.430
제노포커스,KR7187420005,A187420,9240.0,FALL,180.0,-0.0191082803,116198,1063549940,206968700400.0,0.330
대동기어,KR7008830002,A008830,8590.0,FALL,170.0,-0.0194063927,13435,115357710,77202796800.0,0.660
네오펙트,KR7290660000,A290660,3775.0,FALL,75.0,-0.0194805195,80455,304501845,71371207000.0,2.530
영화테크,KR7265560003,A265560,12450.0,FALL,250.0,-0.0196850394,48969,612017450,133092741000.0,0.000
한국맥널티,KR7222980005,A222980,9410.0,FALL,190.0,-0.0197916667,76218,717988250,99132420950.0,0.590
슈프리마아이디,KR7317770006,A317770,19800.0,FALL,400.0,-0.0198019802,6813,134934500,60469596000.0,2.390
에이치엘비,KR7028300002,A028300,33950.0,FALL,700.0,-0.0202020202,640259,21767775350,3601334316300.0,14.800
디와이피엔에프,KR7104460001,A104460,33800.0,FALL,700.0,-0.0202898551,46179,1560526950,362120525000.0,4.960
테고사이언스,KR7191420009,A191420,28350.0,FALL,600.0,-0.0207253886,24988,711361450,229885443900.0,0.930
인화정공,KR7101930006,A101930,11800.0,FALL,250.0,-0.020746888,11451,134542250,110114119000.0,0.500
아이센스,KR7099190001,A099190,30150.0,FALL,650.0,-0.0211038961,46976,1417338700,414177725700.0,38.350
RF머트리얼즈,KR7327260006,A327260,27700.0,FALL,600.0,-0.0212014134,32521,899963400,102314437400.0,1.270
SG,KR7255220006,A255220,2305.0,FALL,50.0,-0.0212314225,122210,279979440,94034120770.0,1.180
대동스틸,KR7048470009,A048470,7310.0,FALL,160.0,-0.0214190094,64763,471628380,73100000000.0,2.440
바디텍메드,KR7206640005,A206640,22800.0,FALL,500.0,-0.0214592275,161637,3729985250,535493568000.0,4.880
파버나인,KR7177830007,A177830,6630.0,FALL,150.0,-0.0221238938,256923,1719292070,94137407520.0,3.940
금강철강,KR7053260006,A053260,6150.0,FALL,140.0,-0.0222575517,17807,110041200,115128000000.0,2.670
녹십자셀,KR7031390008,A031390,42750.0,FALL,1000.0,-0.0228571429,58595,2514144700,542121984000.0,7.250
케이피티유,KR7054410006,A054410,8310.0,FALL,200.0,-0.0235017626,19021,158569820,42048600000.0,3.890
미래생명자원,KR7218150001,A218150,4545.0,FALL,110.0,-0.0236305048,76779,349638230,84861640260.0,1.090
부스타,KR7008470007,A008470,7800.0,FALL,190.0,-0.0237797247,34914,273489870,65557440000.0,4.290
한국유니온제약,KR7080720006,A080720,14150.0,FALL,350.0,-0.024137931,50814,716210300,111837751200.0,0.920
자비스,KR7254120009,A254120,2370.0,FALL,60.0,-0.024691358,86646,205359865,52571854290.0,8.170
에스피시스템스,KR7317830008,A317830,8280.0,FALL,210.0,-0.0247349823,38328,317108640,67446396000.0,2.880
KBI메탈,KR7024840001,A024840,2880.0,FALL,75.0,-0.0253807107,849334,2453201170,94898442240.0,0.990
유앤아이,KR7056090004,A056090,5360.0,FALL,140.0,-0.0254545455,30289,162774190,49724312640.0,3.310
광진실업,KR7026910000,A026910,6680.0,FALL,180.0,-0.0262390671,25848,175166020,42788105400.0,5.370
녹십자엠에스,KR7142280007,A142280,11050.0,FALL,300.0,-0.0264317181,82747,923750550,233345977150.0,0.800
매일홀딩스,KR7005990007,A005990,10750.0,FALL,300.0,-0.0271493213,12225,131387900,147471768000.0,3.830
셀루메드,KR7049180003,A049180,10700.0,FALL,300.0,-0.0272727273,709155,7705295400,423794611100.0,1.160
TJ미디어,KR7032540007,A032540,4995.0,FALL,145.0,-0.0282101167,17186,86124880,69588386955.0,1.650
한일단조,KR7024740003,A024740,4945.0,FALL,145.0,-0.0284872299,2500069,12558964770,147812616960.0,0.720
노바렉스,KR7194700001,A194700,47600.0,FALL,1400.0,-0.0285714286,36121,1736517000,428578024000.0,2.090
누리플랜,KR7069140002,A069140,8580.0,FALL,260.0,-0.0294117647,91106,780229480,60941534940.0,0.460
루트로닉3우C,KR708537K039,A08537M,21000.0,FALL,650.0,-0.0300230947,25,519450,9274503000.0,0.160
위니아딤채,KR7071460000,A071460,5470.0,FALL,170.0,-0.030141844,609205,3330742160,196741103650.0,2.050
원일특강,KR7012620001,A012620,14350.0,FALL,450.0,-0.0304054054,7943,115244250,63140000000.0,2.760
케이에스피,KR7073010001,A073010,2355.0,FALL,75.0,-0.0308641975,85259,202790370,85232765235.0,3.290
씨티씨바이오,KR7060590007,A060590,9400.0,FALL,300.0,-0.0309278351,540741,5089097100,213138636200.0,3.010
쎄노텍,KR7222420002,A222420,2190.0,FALL,70.0,-0.0309734513,431811,927938610,87946403250.0,3.160
크리스에프앤씨,KR7110790003,A110790,33800.0,FALL,1100.0,-0.0315186246,39348,1330009900,395983224000.0,3.700
코메론,KR7049430002,A049430,15100.0,FALL,500.0,-0.0320512821,87627,1323669700,136624800000.0,15.300
메디콕스,KR7054180005,A054180,1630.0,FALL,55.0,-0.0326409496,1993677,3250063555,106374249880.0,0.000
덕신하우징,KR7090410002,A090410,2365.0,FALL,80.0,-0.0327198364,843479,1998105655,108988884675.0,0.200
자이글,KR7234920007,A234920,5320.0,FALL,180.0,-0.0327272727,104160,555437260,71984441200.0,1.070
구영테크,KR7053270005,A053270,3985.0,FALL,135.0,-0.0327669903,391307,1558524570,105180783390.0,0.570
대주산업,KR7003310000,A003310,2785.0,FALL,95.0,-0.0329861111,452769,1260832955,98567694750.0,0.330
디젠스,KR7113810006,A113810,939.0,FALL,33.0,-0.0339506173,375034,351472416,30637739889.0,7.280
에이치케이,KR7044780005,A044780,2345.0,FALL,85.0,-0.0349794239,185767,437316360,43396070515.0,6.690
진양제약,KR7007370000,A007370,8000.0,FALL,300.0,-0.0361445783,2411004,20090316570,96000000000.0,0.550
영풍정밀,KR7036560001,A036560,11950.0,FALL,450.0,-0.0362903226,436235,5266963950,188212500000.0,4.450
오텍,KR7067170001,A067170,14400.0,FALL,550.0,-0.0367892977,387096,5615315350,221639112000.0,5.830
서울제약,KR7018680009,A018680,8860.0,FALL,340.0,-0.0369565217,465900,4192147620,75527273780.0,1.600
시스웍,KR7269620001,A269620,2300.0,FALL,90.0,-0.0376569038,4316642,10076866400,171020375500.0,0.290
스맥,KR7099440000,A099440,2155.0,FALL,85.0,-0.0379464286,602358,1302351765,66233082395.0,2.630
옴니시스템,KR7057540007,A057540,3490.0,FALL,140.0,-0.0385674931,8403397,28897719725,162108248950.0,2.090
수성이노베이션,KR7084180009,A084180,2215.0,FALL,90.0,-0.0390455531,521646,1156471725,121478833155.0,0.360
3S,KR7060310000,A060310,3045.0,FALL,125.0,-0.0394321767,412306,1264660475,140896757085.0,1.720
지나인제약,KR7078650009,A078650,1325.0,FALL,55.0,-0.0398550725,1487894,1997930230,99091328100.0,1.340
에스티오,KR7098660004,A098660,3330.0,FALL,150.0,-0.0431034483,23777,79819650,41628250080.0,2.980
광진윈텍,KR7090150004,A090150,7130.0,FALL,330.0,-0.0442359249,362082,2614011360,68864342090.0,2.050
솔고바이오,KR7043100007,A043100,1570.0,FALL,75.0,-0.0455927052,1655000,2617326145,95391956560.0,0.340
PN풍년,KR7024940009,A024940,10000.0,FALL,500.0,-0.0476190476,936000,9312001040,100000000000.0,0.300
이녹스,KR7088390000,A088390,28150.0,FALL,1800.0,-0.0601001669,148157,4257375350,263226258600.0,2.610
피피아이,KR7062970009,A062970,8360.0,FALL,540.0,-0.0606741573,409349,3459242050,77816426600.0,0.250
제일바이오,KR7052670007,A052670,3755.0,FALL,245.0,-0.06125,1670012,6333609165,109379635320.0,0.940
세명전기,KR7017510009,A017510,6100.0,FALL,420.0,-0.0644171779,795701,4922417600,93000600000.0,2.270
피에스텍,KR7002230001,A002230,6340.0,FALL,460.0,-0.0676470588,525106,3352071300,124703000620.0,5.520
파세코,KR7037070000,A037070,26000.0,FALL,1900.0,-0.0681003584,1105350,29130892000,364000000000.0,0.240
에코프로비엠,KR7247540008,A247540,269400.0,FALL,20300.0,-0.0700724888,507192,140518003100,5905104140400.0,11.540
윈하이텍,KR7192390003,A192390,5850.0,FALL,450.0,-0.0714285714,406663,2402600050,62342841600.0,3.210
피앤씨테크,KR7237750005,A237750,10050.0,FALL,800.0,-0.0737327189,334766,3437106320,65290830000.0,0.980
에스씨디,KR7042110007,A042110,2930.0,FALL,245.0,-0.0771653543,5685833,17039808035,141605622520.0,51.810
켄코아에어로스페이스,KR7274090000,A274090,17800.0,FALL,1500.0,-0.0777202073,946344,16934959850,209756766400.0,30.490
국전약품,KR7307750000,A307750,6180.0,FALL,580.0,-0.0857988166,10033827,63081169480,303248082420.0,0.060
더네이쳐홀딩스,KR7298540006,A298540,64900.0,FALL,10900.0,-0.1437994723,469985,31220525200,471974087200.0,13.240
국일제지,KR7078130002,A078130,5590.0,FALL,60.0,-0.010619469,339110,1894537200,712546639870.0,3.260
삼보판지,KR7023600000,A023600,16350.0,FALL,250.0,-0.015060241,30649,499620950,264379500000.0,3.420
이건홀딩스,KR7039020003,A039020,5850.0,FALL,90.0,-0.0151515152,232048,1350203120,132120547650.0,0.320
무림SP,KR7001810001,A001810,3800.0,FALL,75.0,-0.0193548387,91182,345547110,84122500000.0,3.610
대림제지,KR7017650003,A017650,14100.0,FALL,300.0,-0.0208333333,21795,305636500,126900000000.0,1.200
한국팩키지,KR7037230000,A037230,5850.0,FALL,190.0,-0.0314569536,247668,1477308920,146250000000.0,0.250
동화기업,KR7025900002,A025900,78600.0,FALL,3000.0,-0.0367647059,108536,8641846200,1587812512200.0,42.770
에이루트,KR7096690003,A096690,2040.0,UPPER_LIMIT,470.0,0.2993630573,2678235,5463551930,26219834400.0,0.300
알체라,KR7347860009,A347860,50800.0,RISE,9900.0,0.2420537897,7495876,350621451250,687262735200.0,0.310
삼성스팩2호,KR7291230001,A291230,9590.0,RISE,1520.0,0.1883519207,6034610,54932537220,72404500000.0,0.230
옵티팜,KR7153710009,A153710,16150.0,RISE,2550.0,0.1875,2598202,42063368100,235619746700.0,0.430
자이언트스텝,KR7289220006,A289220,112500.0,RISE,17500.0,0.1842105263,2460700,259555510000,1070523562500.0,1.700
아즈텍WB,KR7032080004,A032080,3435.0,RISE,505.0,0.1723549488,19829303,69616130080,73821684615.0,2.480
덱스터,KR7206560005,A206560,11000.0,RISE,1500.0,0.1578947368,9201881,95717084800,278829496000.0,1.090
와이제이엠게임즈,KR7193250008,A193250,3495.0,RISE,465.0,0.1534653465,52869296,180434814760,199856538705.0,1.610
유진스팩6호,KR7373340009,A373340,3955.0,RISE,355.0,0.0986111111,1398450,5465828190,11944100000.0,0.010
씨유메디칼,KR7115480006,A115480,1515.0,RISE,130.0,0.0938628159,7684459,12061076540,40859436375.0,0.490
바이브컴퍼니,KR7301300000,A301300,50200.0,RISE,4300.0,0.0936819172,529441,25560213300,270787334000.0,0.710
에이디칩스,KR7054630009,A054630,1320.0,RISE,110.0,0.0909090909,26127918,34779853070,69972488520.0,1.290
코리아에셋투자증권,KR7190650002,A190650,16500.0,RISE,1350.0,0.0891089109,3695921,63449880100,105402000000.0,0.640
선익시스템,KR7171090004,A171090,31350.0,RISE,2450.0,0.0847750865,1956828,59444356150,283403028150.0,0.420
삼성스팩4호,KR7377630009,A377630,8400.0,RISE,610.0,0.0783055199,1713947,13882958110,33768000000.0,0.240
디케이티,KR7290550003,A290550,25650.0,RISE,1750.0,0.0732217573,232388,5750268150,211133691450.0,0.740
나노씨엠에스,KR7247660004,A247660,20150.0,RISE,1350.0,0.0718085106,461985,9145059500,84809738000.0,0.500
비에이치아이,KR7083650002,A083650,6480.0,RISE,410.0,0.0675453048,11626526,78318868270,168480000000.0,0.690
엔텔스,KR7069410009,A069410,15500.0,RISE,950.0,0.0652920962,1251385,18774656650,158794772000.0,2.000
